MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"A151005","ELECT JOHN GOTWAY COMMITTEE","April Quarterly Report","2015","Full Disclosure","2809.8000","0.0000","0.0000","0.0000","0.0000","0.0000","2809.8000","2209.2300","7.2200","0.0000","0.0000","7.2200","2216.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","400.5700","0.0000","7.2200","0.0000","7.2200","393.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111214","CITIZENS FOR ROCKY MILLER","AMENDED January Quarterly Report","2015","Full Disclosure","0.0000","1100.0000","0.0000","0.0000","1100.0000","0.0000","1100.0000","0.0000","1714.2700","0.0000","0.0000","1714.2700","1714.2700","0.0000","5001.0000","0.0000","0.0000","5001.0000","5001.0000","0.0000","0.0000","0.0000","0.0000","20744.2900","1100.0000","6715.2700","0.0000","6715.2700","15129.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041037","MID-MISSOURI LABOR CLUB","April Quarterly Report","2015","Full Disclosure","0.0000","2120.0000","0.0000","0.0000","2120.0000","0.0000","2120.0000","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","5001.0000","0.0000","0.0000","5001.0000","5001.0000","0.0000","0.0000","0.0000","0.0000","14223.1100","2120.0000","5101.0000","0.0000","5101.0000","11242.1100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000575","ROOFERS LOCAL # 20 PAC","April Quarterly Report","2015","Full Disclosure","0.0000","2332.5800","0.0000","0.0000","2332.5800","0.0000","2332.5800","0.0000","17.7500","0.0000","0.0000","17.7500","17.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6207.7400","2332.5800","17.7500","0.0000","17.7500","8522.5700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A151032","COMMITTEE TO ELECT CATHERINE DREHER","April Quarterly Report","2015","Full Disclosure","4764.0000","3408.3300","0.0000","0.0000","3408.3300","0.0000","8172.3300","1162.9400","20.0000","0.0000","0.0000","20.0000","1182.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3601.0600","3408.3300","20.0000","0.0000","20.0000","6989.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000827","CITIZENS FOR MISSOURI COURTS","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","937.5000","0.0000","0.0000","937.5000","937.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7661.5500","0.0000","937.5000","0.0000","937.5000","6724.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131080","FRIENDS OF JUDGE STACEY LETT","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","11989.5900","0.0000","0.0000","0.0000","0.0000","11989.5900","10000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","10000.0000"
"C000833","CITIZENS ASSOCIATION POLITICAL ACTION COMMITTEE","April Quarterly Report","2015","Full Disclosure","0.0000","20155.0000","0.0000","0.0000","20155.0000","0.0000","20155.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","84.1600","20155.0000","0.0000","0.0000","0.0000","20239.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C011094","LOCAL UNION NO 777 SEPARATE SEGREGATED FUND","April Quarterly Report","2015","Full Disclosure","13908.0600","1314.2900","0.0000","0.0000","1314.2900","0.0000","15222.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2100.0000","500.0000","0.0000","0.0000","500.0000","2600.0000","0.0000","0.0000","51.5500","51.5500","6677.6800","1314.2900","551.5500","0.0000","551.5500","7440.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051000","MPGA PROPANE PAC","April Quarterly Report","2015","Full Disclosure","1750.6200","650.0000","0.0000","0.5300","650.5300","0.0000","2401.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1900.0000","0.0000","0.0000","0.0000","0.0000","1900.0000","0.0000","0.0000","0.0000","0.0000","4155.8600","650.5300","0.0000","0.0000","0.0000","4806.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041405","GOOD GOVERNMENT FOR MISSOURI","April Quarterly Report","2015","Full Disclosure","49525.3000","1500.0000","0.0000","0.0000","1500.0000","0.0000","51025.3000","1903.3900","0.0000","0.0000","0.0000","0.0000","1903.3900","52850.0000","0.0000","0.0000","0.0000","0.0000","52850.0000","0.0000","0.0000","0.0000","0.0000","4354.0500","1500.0000","0.0000","0.0000","0.0000","5854.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151017","COMMITTEE TO ELECT SAMUEL J CUMMINGS III","30 Day After Special Charter Election-3/3/2015","2015","Full Disclosure","3500.0000","1967.0000","0.0000","0.0000","2374.0000","407.0000","5874.0000","2446.4100","5818.0000","311.0000","0.0000","6129.0000","8575.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3892.5900","1967.0000","5563.0000","255.0000","5818.0000","41.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000772","FRIENDS OF ST LOUIS PUBLIC SCHOOLS","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","1486.8800","1486.8800","0.0000","1486.8800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.8500","1.8500","3996.0300","1486.8800","0.0000","1.8500","1.8500","5481.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000851","BOONE COUNTY MULESKINNERS","April Quarterly Report","2015","Full Disclosure","0.0000","591.0000","0.0000","3767.0300","4358.0300","0.0000","4358.0300","0.0000","3744.2700","0.0000","0.0000","3744.2700","3744.2700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5761.9800","4358.0300","3744.2700","0.0000","3744.2700","6375.7400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000654","MO INDEPENDENT BANKERS ASSOC PAC","April Quarterly Report","2015","Full Disclosure","0.0000","48919.4000","0.0000","0.0000","48919.4000","0.0000","48919.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","1000.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","5926.9000","48919.4000","1000.0000","0.0000","1000.0000","53846.3000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081066","CLINT ZWEIFEL FOR MISSOURI","April Quarterly Report","2015","Full Disclosure","343812.0700","0.0000","0.0000","0.0000","0.0000","0.0000","343812.0700","116791.5700","40746.9100","0.0000","0.0000","40746.9100","157538.4800","66000.0000","0.0000","0.0000","0.0000","0.0000","66000.0000","0.0000","0.0000","0.0000","0.0000","185667.7000","0.0000","40746.9100","0.0000","40746.9100","144920.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C151009","VOTERS FOR BILL SUPER","April Quarterly Report","2015","Full Disclosure","4701.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4701.0000","165.0600","0.0000","0.0000","0.0000","0.0000","165.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4535.9400","0.0000","0.0000","0.0000","0.0000","4535.9400","4500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4500.0000"
"C000898","WEBSTER COUNTY CENTRAL REPUBLICAN COMMITTEE","April Quarterly Report","2015","Full Disclosure","21833.0600","6819.0000","0.0000","1.0100","7020.0100","200.0000","28853.0700","13247.7400","1456.3200","0.0000","0.0000","1456.3200","14704.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.0000","500.0000","4939.4900","6820.0100","1956.3200","0.0000","1956.3200","9803.1800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010193","COMMITTEE TO ELECT RON RICHARD","April Quarterly Report","2015","Full Disclosure","42350.0000","5000.0000","0.0000","0.0000","5000.0000","0.0000","47350.0000","35810.7500","3834.4700","0.0000","0.0000","3834.4700","39645.2200","4083.3200","0.0000","0.0000","0.0000","0.0000","4083.3200","0.0000","0.0000","0.0000","0.0000","401204.3900","5000.0000","3834.4700","0.0000","3834.4700","402369.9200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010478","COMMITTEE TO ELECT SALLY A FAITH","AMENDED 8 Day Before General Municipal Election-4/7/2015","2015","Full Disclosure","43385.0100","11350.0000","0.0000","0.0000","11350.0000","0.0000","54735.0100","33821.0700","6731.9300","0.0000","0.0000","6731.9300","40553.0000","550.0000","0.0000","0.0000","0.0000","0.0000","550.0000","0.0000","0.0000","0.0000","0.0000","16969.2700","11350.0000","6731.9300","0.0000","6731.9300","21587.3400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131126","CITIZENS FOR QUALITY PARKS & HEALTHY LIFESTYLES","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","186.2100","0.0000","0.0000","0.0000","0.0000","186.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101038","SANDY LUCY FOR MAYOR","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.0000","0.0000","0.0000","6.0000","6.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","966.3900","0.0000","0.0000","6.0000","6.0000","960.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000401","MBA PONY EXPRESS REGION PAC","April Quarterly Report","2015","Full Disclosure","0.0000","14759.0000","0.0000","3.2100","14762.2100","0.0000","14762.2100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24019.9300","14762.2100","0.0000","0.0000","0.0000","38782.1400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141198","MCKINNEY FOR A BETTER STL","30 Day After Special Charter Election-3/3/2015","2015","Full Disclosure","42220.4500","1670.0000","0.0000","0.0000","1670.0000","0.0000","43890.4500","31668.0000","9850.6900","0.0000","0.0000","9850.6900","41518.6900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8697.0000","1670.0000","9790.6900","60.0000","9850.6900","516.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000403","MBA MARK TWAIN REGION PAC","April Quarterly Report","2015","Full Disclosure","0.0000","13465.0000","0.0000","2.7200","13467.7200","0.0000","13467.7200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","19520.7000","13467.7200","0.0000","0.0000","0.0000","32988.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000405","MBA CAPITOL REGION PAC","April Quarterly Report","2015","Full Disclosure","0.0000","25536.0000","0.0000","2.5800","25538.5800","0.0000","25538.5800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","18557.3800","25538.5800","0.0000","0.0000","0.0000","44095.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000629","MO RETAILERS / MO GROCERS ASSOCIATION-PAC","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27.9500","0.0000","0.0000","0.0000","0.0000","27.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111070","SATER FOR SENATE","April Quarterly Report","2015","Full Disclosure","0.0000","500.0000","0.0000","0.0000","500.0000","0.0000","500.0000","0.0000","200.0000","0.0000","0.0000","200.0000","200.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","64018.6700","500.0000","200.0000","0.0000","200.0000","64318.6700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001037","BARRY COUNTY REPUBLICAN COMMITTEE","April Quarterly Report","2015","Full Disclosure","0.0000","1162.0000","0.0000","0.0000","1162.0000","0.0000","1162.0000","0.0000","260.8000","0.0000","0.0000","260.8000","260.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13574.7900","1162.0000","260.8000","0.0000","260.8000","14475.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000404","MBA GATEWAY REGION PAC","April Quarterly Report","2015","Full Disclosure","0.0000","9700.0000","0.0000","501.4100","10201.4100","0.0000","10201.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8096.2000","10201.4100","0.0000","0.0000","0.0000","18297.6100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000402","MBA OZARK REGION PAC","April Quarterly Report","2015","Full Disclosure","0.0000","26009.0000","0.0000","4.1400","26013.1400","0.0000","26013.1400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","30045.7200","26013.1400","0.0000","0.0000","0.0000","56058.8600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111053","COMMITTEE TO ELECT TERRY ROESCH","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","231.2800","0.0000","0.0000","0.0000","0.0000","231.2800","1289.0100","0.0000","0.0000","0.0000","0.0000","1289.0100","0.0000","0.0000","0.0000","0.0000","3442.5900","0.0000","0.0000","0.0000","0.0000","3442.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010948","INDEPENDENT ELECTRICAL CONTRACTORS","April Quarterly Report","2015","Full Disclosure","9681.0000","968.0000","0.0000","0.0000","968.0000","0.0000","10649.0000","185.4900","0.0000","0.0000","0.0000","0.0000","185.4900","14045.0000","0.0000","0.0000","0.0000","0.0000","14045.0000","0.0000","0.0000","0.0000","0.0000","5230.7900","968.0000","0.0000","0.0000","0.0000","6198.7900","116.3700","0.0000","0.0000","0.0000","0.0000","0.0000","116.3700"
"C000685","MO BANKERS ASSOCIATION STATE-PAC","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","1002.2200","1002.2200","0.0000","1002.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16283.0700","1002.2200","0.0000","0.0000","0.0000","17285.2900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141603","CITIZENS TO ELECT JOYCE M HALL","AMENDED 30 Day After Special Charter Election-3/3/2015","2015","Full Disclosure","55.0000","161.0000","0.0000","0.0000","161.0000","0.0000","216.0000","197.5000","177.5000","0.0000","0.0000","177.5000","375.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","49.8400","161.0000","177.5000","0.0000","177.5000","33.3400","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000"
"C141603","CITIZENS TO ELECT JOYCE M HALL","AMENDED 8 Day Before Special Charter Election-3/3/2015","2015","Full Disclosure","811.0000","361.0000","0.0000","432.0000","802.8000","9.8000","1613.8000","398.0400","1156.1200","0.0000","0.0000","1156.1200","1554.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","412.9600","793.0000","1156.1200","0.0000","1156.1200","49.8400","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000"
"C081165","FRIENDS OF STEVE WEBB","Termination","2015","Full Disclosure","12395.0000","0.0000","0.0000","0.0000","0.0000","0.0000","12395.0000","4561.4500","0.0000","0.0000","0.0000","0.0000","4561.4500","500.0000","0.0000","0.0000","0.0000","0.0000","500.0000","0.0000","0.0000","44855.4700","44855.4700","44855.4700","0.0000","44855.4700","0.0000","44855.4700","0.0000","4141.1700","0.0000","0.0000","0.0000","0.0000","4141.1700","0.0000"
"C141583","FRIENDS OF BETH BRAZNELL","30 Day After Special Charter Election-3/3/2015","2015","Full Disclosure","66956.7400","12615.0000","0.0000","0.0000","12615.0000","0.0000","79571.7400","27499.0700","24214.8500","0.0000","5000.0000","29214.8500","56713.9200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3000.0000","0.0000","0.0000","3000.0000","16298.3500","12615.0000","27214.8500","0.0000","27214.8500","1698.5000","5000.0000","0.0000","5000.0000","0.0000","3000.0000","0.0000","7000.0000"
"C000454","CAPE GIRARDEAU DEMOCRATIC CENTRAL COMMITTEE","April Quarterly Report","2015","Full Disclosure","16357.2500","320.0000","0.0000","0.0000","320.0000","0.0000","16677.2500","12482.2000","473.5400","0.0000","0.0000","473.5400","12955.7400","2125.0000","0.0000","0.0000","0.0000","0.0000","2125.0000","0.0000","0.0000","0.0000","0.0000","6112.8300","320.0000","473.5400","0.0000","473.5400","5959.2900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A121341","CITIZENS FOR DAWNEL DAVIDSON","Termination","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.1200","8.1200","8.1200","0.0000","8.1200","0.0000","8.1200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081336","MONITEAU COUNTY REPUBLICAN CLUB","April Quarterly Report","2015","Full Disclosure","4785.0000","4480.0000","0.0000","0.0000","4480.0000","0.0000","9265.0000","3082.6100","1670.8700","0.0000","0.0000","1670.8700","4753.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6386.3900","4480.0000","1670.8700","0.0000","1670.8700","9195.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041296","20TH WARD DEMOCRATIC ORGANIZATION","30 Day After Special Charter Election-3/3/2015","2015","Full Disclosure","2642.6000","6858.6900","0.0000","0.0000","6858.6900","0.0000","9501.2900","1245.8300","303.8900","0.0000","0.0000","303.8900","1549.7200","475.0000","150.0000","0.0000","0.0000","150.0000","625.0000","0.0000","0.0000","0.0000","0.0000","4132.4700","6858.6900","453.8900","0.0000","453.8900","10537.2700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091143","FRIENDS OF KEVIN ELMER","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","584.6000","0.0000","0.0000","584.6000","584.6000","0.0000","1000.0000","0.0000","0.0000","1000.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","8335.4700","0.0000","1584.6000","0.0000","1584.6000","6750.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000947","NODAWAY COUNTY REPUBLICAN CENTRAL COMMITTEE","April Quarterly Report","2015","Full Disclosure","0.0000","1675.0000","0.0000","0.0000","1675.0000","0.0000","1675.0000","0.0000","1405.1000","0.0000","0.0000","1405.1000","1405.1000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1128.8100","1675.0000","1405.1000","0.0000","1405.1000","1398.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141584","FRIENDS OF JASMINE TURNAGE","30 Day After Special Charter Election-3/3/2015","2015","Full Disclosure","3936.0000","2735.0000","0.0000","0.0000","2735.0000","0.0000","6671.0000","2862.0900","3785.9200","0.0000","0.0000","3785.9200","6648.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1073.9100","2735.0000","3785.9200","0.0000","3785.9200","22.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000773","FRIENDS OF MISSOURI STATE UNIVERSITY PAC","30 Day After Special Charter Election-3/3/2015","2015","Full Disclosure","0.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0600","460.0000","0.0000","0.0000","0.0000","0.0000","460.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7141.0600","0.0000","0.0000","0.0000","0.0000","7141.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000514","UNITED UNION OF ROOFERS WATERPROOFERS & ALLIED WORKERS POLITICAL EDUCATION & LEGISLATIVE FUND OF MO","8 Day Before General Municipal Election-4/7/2015","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2900.0000","0.0000","0.0000","2900.0000","2900.0000","0.0000","0.0000","0.0000","0.0000","5652.9900","0.0000","2900.0000","0.0000","2900.0000","2752.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141023","FRIENDS OF PFISTER","April Quarterly Report","2015","Full Disclosure","200.0000","0.0000","0.0000","0.0000","0.0000","0.0000","200.0000","26.5200","0.0000","0.0000","0.0000","0.0000","26.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","823.7600","0.0000","0.0000","0.0000","0.0000","823.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041342","HAROLD BENGSCH FOR COUNTY COMMISSIONER","April Quarterly Report","2015","Full Disclosure","31515.6100","0.0000","0.0000","0.0000","0.0000","0.0000","31515.6100","31022.6800","100.0000","0.0000","0.0000","100.0000","31122.6800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1211.2300","0.0000","100.0000","0.0000","100.0000","1111.2300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000836","CENTRAL BANCOMPANY-PAC","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","58008.0000","0.0000","0.0000","0.0000","0.0000","58008.0000","0.0000","0.0000","0.0000","0.0000","13484.8100","0.0000","0.0000","0.0000","0.0000","13484.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A151058","FOUNDATION FOR COLUMBIA'S FUTURE","April Quarterly Report","2015","Full Disclosure","14100.0000","2850.0000","0.0000","0.0000","2850.0000","0.0000","16950.0000","4938.8500","11163.0200","0.0000","0.0000","11163.0200","16101.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9161.1500","2850.0000","11163.0200","0.0000","11163.0200","848.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A151031","CITIZENS FOR RENFROW","AMENDED 8 Day Before General Municipal Election-4/7/2015","2015","Full Disclosure","0.0000","4929.0000","0.0000","0.0000","5825.5800","896.5800","5825.5800","0.0000","3873.7200","0.0000","535.9600","4409.6800","4409.6800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","535.9600","0.0000","0.0000","535.9600","0.0000","4929.0000","4409.6800","0.0000","4409.6800","519.3200","0.0000","0.0000","535.9600","0.0000","535.9600","0.0000","0.0000"
"C111103","BELIEVE IN STEVE LYNCH COMMITTEE","April Quarterly Report","2015","Full Disclosure","250.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250.0000","0.0000","179.9300","0.0000","0.0000","179.9300","179.9300","500.0000","250.0000","0.0000","0.0000","250.0000","750.0000","0.0000","0.0000","0.0000","0.0000","3067.6200","0.0000","429.9300","0.0000","429.9300","2637.6900","14000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","14000.0000"
"C131118","JOE HENSLEY FOR JUDGE COMMITTEE","April Quarterly Report","2015","Full Disclosure","43899.0600","0.0000","0.0000","0.0000","0.0000","0.0000","43899.0600","36755.3800","55.0000","0.0000","0.0000","55.0000","36810.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3567.8000","0.0000","55.0000","0.0000","55.0000","3512.8000","20013.1700","0.0000","0.0000","0.0000","0.0000","0.0000","20013.1700"
"C051048","LEVOTA FOR MISSOURI","April Quarterly Report","2015","Full Disclosure","134671.4300","28880.0000","0.0000","0.0000","28880.0000","0.0000","163551.4300","60807.6500","8559.6500","0.0000","0.0000","8559.6500","69367.3000","32612.0000","75.0000","0.0000","0.0000","75.0000","32687.0000","0.0000","0.0000","0.0000","0.0000","94494.3300","28880.0000","8634.6500","0.0000","8634.6500","114739.6800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071140","FRIENDS OF MICHELE KRATKY","April Quarterly Report","2015","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1062.0000","0.0000","0.0000","1062.0000","1062.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","39570.8700","0.0000","1062.0000","0.0000","1062.0000","38508.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101602","COMMITTEE FOR A SAFE COMMUNITY","24 Hour Expenditure Report-4/7/2015 General Municipal","2015","Full Disclosure","19900.0000","7100.0000","0.0000","0.0000","7100.0000","0.0000","27000.0000","8567.6300","19830.7900","0.0000","0.0000","19830.7900","28398.4200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","13012.5600","7100.0000","19830.7900","0.0000","19830.7900","281.7700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
