MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"A161539","COMMITTEE TO ELECT HEATHER REITER","April Quarterly Report","2017","Full Disclosure","949.3300","0.0000","0.0000","0.0000","0.0000","0.0000","949.3300","772.0000","5.0000","0.0000","0.0000","5.0000","777.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8.0000","0.0000","5.0000","0.0000","5.0000","3.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071202","MISSOURI ENERGY DEVELOPMENT ASSOCIATION POLITICAL ACTION COMMITTEE","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9.0000","0.0000","0.0000","9.0000","9.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16487.4400","0.0000","9.0000","0.0000","9.0000","16478.4400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A161539","COMMITTEE TO ELECT HEATHER REITER","30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","949.3300","0.0000","0.0000","0.0000","0.0000","0.0000","949.3300","777.0000","0.0000","0.0000","0.0000","0.0000","777.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.0000","0.0000","0.0000","0.0000","0.0000","3.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C061710","COMMITTEE TO ELECT TOM FLANIGAN","April Quarterly Report","2017","Full Disclosure","13081.6000","0.0000","0.0000","0.0000","0.0000","0.0000","13081.6000","67491.1900","1469.9100","0.0000","0.0000","1469.9100","68961.1000","28839.6000","936.5000","0.0000","0.0000","936.5000","29776.1000","0.0000","0.0000","0.0000","0.0000","70578.1800","0.0000","2406.4100","0.0000","2406.4100","68171.7700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171084","Missouri Marijuana Legalization Movement (MMLM)","April Quarterly Report","2017","Full Disclosure","0.0000","838.0700","0.0000","0.0000","838.0700","0.0000","838.0700","0.0000","544.9100","0.0000","0.0000","544.9100","544.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","838.0700","544.9100","0.0000","544.9100","293.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071113","CITIZENS FOR CENTER","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.2500","0.2500","0.0000","0.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1989.0800","0.2500","0.0000","0.0000","0.0000","1989.3300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171347","Citizens For Jeff Kuehn","AMENDED 8 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","0.0000","100.0000","0.0000","0.0000","100.0000","0.0000","100.0000","0.0000","25.0900","0.0000","250.0000","275.0900","275.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000","25.0900","0.0000","25.0900","74.9100","0.0000","0.0000","250.0000","0.0000","0.0000","0.0000","250.0000"
"C041139","B L E T Missouri PAC","April Quarterly Report","2017","Full Disclosure","0.0000","5490.2500","0.0000","0.0000","5490.2500","0.0000","5490.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","600.0000","0.0000","0.0000","600.0000","600.0000","0.0000","0.0000","0.0000","0.0000","7319.1100","5490.2500","600.0000","0.0000","600.0000","12209.3600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171211","Committee to Elect Steve Davis","April Quarterly Report","2017","Full Disclosure","4000.0000","250.0000","0.0000","0.0000","250.0000","0.0000","4250.0000","2804.7900","714.3600","0.0000","598.8000","1313.1600","4117.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1195.2100","250.0000","714.3600","0.0000","714.3600","730.8500","0.0000","0.0000","598.8000","0.0000","0.0000","0.0000","598.8000"
"C171030","Helen Gunther Zone 2","April Quarterly Report","2017","Full Disclosure","373.0000","0.0000","0.0000","0.0000","0.0000","0.0000","373.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","300.0000","0.0000","0.0000","0.0000","0.0000","300.0000","0.0000","0.0000","0.0000","0.0000","500.0000","0.0000","0.0000","0.0000","0.0000","500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C101001","8TH DISTRICT WOMENS DEMOCRAT CLUB","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5286.4800","0.0000","0.0000","0.0000","0.0000","5286.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A141027","COMMITTEE TO ELECT DAVE HINMAN","April Quarterly Report","2017","Full Disclosure","10578.0800","0.0000","0.0000","0.0000","0.0000","0.0000","10578.0800","5494.0600","260.1000","0.0000","0.0000","260.1000","5754.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4068.2000","0.0000","260.1000","0.0000","260.1000","3808.1000","2000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2000.0000"
"C101063","Dr Dan Brown For Senate","April Quarterly Report","2017","Full Disclosure","1628372.2500","5900.0000","0.0000","0.0000","5900.0000","0.0000","1634272.2500","914062.8400","4593.3600","0.0000","0.0000","4593.3600","918656.2000","655347.7100","0.0000","0.0000","0.0000","0.0000","655347.7100","0.0000","0.0000","0.0000","0.0000","9123.4100","5900.0000","4593.3600","0.0000","4593.3600","10430.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041296","20TH WARD DEMOCRATIC ORGANIZATION","30 Day After Special Charter Election-3/7/2017","2017","Full Disclosure","0.0000","0.0000","0.0000","450.0000","450.0000","0.0000","450.0000","0.0000","1536.6200","0.0000","0.0000","1536.6200","1536.6200","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","0.0000","0.0000","0.0000","2798.4600","450.0000","1636.6200","0.0000","1636.6200","1611.8400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041296","20TH WARD DEMOCRATIC ORGANIZATION","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","300.0000","300.0000","0.0000","300.0000","0.0000","1536.6200","0.0000","0.0000","1536.6200","1536.6200","0.0000","100.0000","0.0000","0.0000","100.0000","100.0000","0.0000","0.0000","0.0000","0.0000","2798.4600","300.0000","1636.6200","0.0000","1636.6200","1461.8400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171331","Friends To Elect David Grant LLC","April Quarterly Report","2017","Full Disclosure","600.0000","100.0000","0.0000","0.0000","100.0000","0.0000","700.0000","441.0700","3.0000","0.0000","390.1900","393.1900","834.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","600.0000","100.0000","3.0000","0.0000","3.0000","697.0000","441.0700","0.0000","390.1900","0.0000","0.0000","0.0000","831.2600"
"C061699","OREGON COUNTY DEMOCRATIC COMMITTEE","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","37.5800","0.0000","0.0000","0.0000","0.0000","37.5800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131094","CITIZENS FOR DIXIE YOUNGERS FOR SCHOOL BOARD","April Quarterly Report","2017","Full Disclosure","0.0000","65.0000","0.0000","0.0000","65.0000","0.0000","65.0000","0.0000","175.3100","0.0000","0.0000","175.3100","175.3100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","126.3300","65.0000","175.3100","0.0000","175.3100","16.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171158","Committee to Reelect Dan Wilburn Fire Director","Termination","2017","Full Disclosure","0.0000","100.0000","0.0000","0.0000","100.0000","0.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000","100.0000","0.0000","100.0000","100.0000","0.0000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001025","CAPE GIRARDEAU COUNTY REPUBLICAN CENTRAL COMMITTEE","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","1.1500","1.1500","0.0000","1.1500","0.0000","233.6000","0.0000","0.0000","233.6000","233.6000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4769.4500","1.1500","233.6000","0.0000","233.6000","4537.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000536","TEAMSTERS LOCAL UNION 541 POLITICAL ACTION FUND","April Quarterly Report","2017","Full Disclosure","0.0000","5469.4000","0.0000","0.0000","5469.4000","0.0000","5469.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","16.3600","16.3600","33321.8800","5469.4000","16.3600","0.0000","16.3600","38774.9200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171277","Jason Greene for Alderman","April Quarterly Report","2017","Full Disclosure","1244.5200","346.1700","0.0000","0.0000","346.1700","0.0000","1590.6900","1244.5200","546.1700","0.0000","0.0000","546.1700","1790.6900","1444.5200","0.0000","0.0000","0.0000","0.0000","1444.5200","0.0000","0.0000","0.0000","0.0000","200.0000","346.1700","546.1700","0.0000","546.1700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171113","Friends of Vernon Sullivan","30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","4207.0000","50.0000","0.0000","0.0000","50.0000","0.0000","4257.0000","4200.8100","3.0000","0.0000","0.0000","3.0000","4203.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.1900","50.0000","3.0000","0.0000","3.0000","53.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C031230","COMMITTEE FOR EXCELLENCE","April Quarterly Report","2017","Full Disclosure","7455.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7455.0000","5726.2200","0.0000","0.0000","0.0000","0.0000","5726.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4282.5100","0.0000","0.0000","0.0000","0.0000","4282.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171290","Committee to Elect Rinaldi","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","25.0000","0.0000","0.0000","25.0000","25.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","25.0000","0.0000","0.0000","25.0000","25.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171290","Committee to Elect Rinaldi","Termination","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161298","CLEAN Missouri","April Quarterly Report","2017","Full Disclosure","19539.5100","0.0000","0.0000","0.0000","0.0000","0.0000","19539.5100","4373.5000","0.0000","0.0000","0.0000","0.0000","4373.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6132.0800","0.0000","0.0000","0.0000","0.0000","6132.0800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171016","COMMITTEE FOR PEGGY CAMPBELL COLLECTOR","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","180.2900","0.0000","0.0000","0.0000","0.0000","180.2900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001017","CHRISTIAN COUNTY DEMOCRATIC CENTRAL COMMITTEE","April Quarterly Report","2017","Full Disclosure","0.0000","75.0000","0.0000","0.0000","75.0000","0.0000","75.0000","0.0000","161.0900","0.0000","0.0000","161.0900","161.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3013.1200","75.0000","161.0900","0.0000","161.0900","2927.0300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161406","CONNECT KC","April Quarterly Report","2017","Full Disclosure","2050.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2050.0000","130.0400","48.0000","0.0000","0.0000","48.0000","178.0400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1919.9600","0.0000","48.0000","0.0000","48.0000","1871.9600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000838","CEMENT MASON LOCAL UNION # 518-POLITICAL ACTION COMMITTEE","April Quarterly Report","2017","Full Disclosure","0.0000","4256.9900","0.0000","0.0000","4256.9900","0.0000","4256.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","750.0000","0.0000","0.0000","750.0000","750.0000","0.0000","0.0000","0.0000","0.0000","4292.7400","4256.9900","750.0000","0.0000","750.0000","7799.7300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171113","Friends of Vernon Sullivan","Termination","2017","Full Disclosure","4257.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4257.0000","4203.8100","53.1900","0.0000","0.0000","53.1900","4257.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","53.1900","0.0000","53.1900","0.0000","53.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171261","Committee to Re-Elect George Lenard","April Quarterly Report","2017","Full Disclosure","1251.2600","120.0000","125.1700","0.0000","245.1700","0.0000","1496.4300","506.2600","226.2400","0.0000","0.0000","226.2400","732.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","470.0000","245.1700","226.2400","0.0000","226.2400","488.9300","511.2600","125.1700","0.0000","0.0000","0.0000","0.0000","636.4300"
"C161132","SCOTT COUNTY DEMOCRAT CLUB","April Quarterly Report","2017","Full Disclosure","1857.5500","0.0000","0.0000","0.1200","20.1200","20.0000","1877.6700","1408.4500","0.0000","0.0000","0.0000","0.0000","1408.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","329.1000","0.1200","0.0000","0.0000","0.0000","329.2200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000969","MARIES COUNTY DEMOCRATIC COMMITTEE","April Quarterly Report","2017","Full Disclosure","1076.0000","0.0000","0.0000","260.0000","260.0000","0.0000","1336.0000","950.0000","50.0000","0.0000","0.0000","50.0000","1000.0000","200.0000","0.0000","0.0000","0.0000","0.0000","200.0000","0.0000","0.0000","0.0000","0.0000","891.3200","260.0000","50.0000","0.0000","50.0000","1101.3200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000919","SHELBY COUNTY DEMOCRATIC CENTRAL COMMITTEE","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","145.0000","145.0000","0.0000","145.0000","0.0000","223.5000","0.0000","0.0000","223.5000","223.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1096.3900","145.0000","223.5000","0.0000","223.5000","1017.8900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171346","Committee for Vickie Stephens","Termination","2017","Full Disclosure","1386.8800","0.0000","0.0000","0.0000","0.0000","0.0000","1386.8800","360.0000","0.0000","0.0000","0.0000","0.0000","360.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.0000","50.0000","50.0000","0.0000","50.0000","0.0000","50.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C141587","CITIZENS FOR KEN MCCLURE","30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","164643.6800","750.0000","0.0000","0.0000","1627.2800","877.2800","166270.9600","131171.5600","10631.7800","0.0000","0.0000","10631.7800","141803.3400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","14324.1900","750.0000","10631.7800","0.0000","10631.7800","4442.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000750","HEAVY CONSTRUCTION LABORERS LOCAL UNION NO 663 PAC","April Quarterly Report","2017","Full Disclosure","0.0000","15000.0000","0.0000","0.0000","15000.0000","0.0000","15000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1295.0000","0.0000","0.0000","1295.0000","1295.0000","0.0000","0.0000","0.0000","0.0000","6158.2900","15000.0000","1295.0000","0.0000","1295.0000","19863.2900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000742","IRON WORKERS LOCAL #396 VOLUNTARY FUND","April Quarterly Report","2017","Full Disclosure","10735.7400","1276.8500","0.0000","0.0000","1276.8500","0.0000","12012.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4075.0000","0.0000","0.0000","0.0000","0.0000","4075.0000","0.0000","0.0000","0.0000","0.0000","44240.5600","1276.8500","0.0000","0.0000","0.0000","45517.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091287","ELECT BILL WHITE","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1064.4900","0.0000","0.0000","1064.4900","1064.4900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","43972.9500","0.0000","1064.4900","0.0000","1064.4900","42908.4600","45500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","45500.0000"
"A151143","FRIENDS OF NICK GUCCIONE","April Quarterly Report","2017","Full Disclosure","20789.1800","0.0000","0.0000","0.0000","0.0000","0.0000","20789.1800","18841.5300","0.0000","0.0000","0.0000","0.0000","18841.5300","150.0000","0.0000","0.0000","0.0000","0.0000","150.0000","0.0000","0.0000","0.0000","0.0000","69.4700","0.0000","0.0000","0.0000","0.0000","69.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041417","MIDWEST REGION LABORERS' POLITICAL LEAGUE EDUCATION FUND","April Quarterly Report","2017","Full Disclosure","0.0000","18697.4800","0.0000","0.0000","18697.4800","0.0000","18697.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","299846.4100","18697.4800","0.0000","0.0000","0.0000","318543.8900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171296","Watermann for WashMO","30 Day After General Municipal Election-4/4/2017","2017","Full Disclosure","1861.7600","77.0000","0.0000","0.0000","117.0000","40.0000","1978.7600","1352.4200","404.9000","0.0000","0.0000","404.9000","1757.3200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","509.3400","77.0000","404.9000","0.0000","404.9000","181.4400","717.7600","0.0000","0.0000","0.0000","0.0000","0.0000","717.7600"
"C161120","CITIZENS FOR SEAN POUCHE","April Quarterly Report And Termination","2017","Full Disclosure","37693.9300","0.0000","0.0000","0.0000","0.0000","0.0000","37693.9300","36510.8500","0.0000","0.0000","0.0000","0.0000","36510.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","239.1500","0.0000","0.0000","239.1500","239.1500","0.0000","239.1500","0.0000","239.1500","0.0000","1500.0000","0.0000","0.0000","0.0000","239.1500","1260.8500","0.0000"
"C000747","Home Building Industry Political Action Committee","April Quarterly Report","2017","Full Disclosure","13252.7800","5400.0000","0.0000","27.7300","5427.7300","0.0000","18680.5100","824.8500","6.0000","0.0000","0.0000","6.0000","830.8500","6650.0000","0.0000","0.0000","0.0000","0.0000","6650.0000","0.0000","0.0000","0.0000","0.0000","423040.7800","5427.7300","6.0000","0.0000","6.0000","428462.5100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171152","Committee to Elect Jugo","April Quarterly Report","2017","Full Disclosure","952.3300","100.0000","0.0000","0.0000","100.0000","0.0000","1052.3300","66.0000","630.0000","0.0000","0.0000","630.0000","696.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","644.0000","100.0000","630.0000","0.0000","630.0000","114.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171048","Friends to Elect Mark Schmidt","April Quarterly Report","2017","Full Disclosure","3560.0000","1000.0000","0.0000","0.0000","1000.0000","0.0000","4560.0000","388.4600","186.2300","0.0000","0.0000","186.2300","574.6900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3560.3200","1000.0000","0.0000","186.2300","186.2300","4374.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000402","MBA OZARK REGION PAC","AMENDED January Quarterly Report","2017","Full Disclosure","36518.0500","14345.0000","0.0000","1.3900","14346.3900","0.0000","50864.4400","2713.7700","385.2200","0.0000","0.0000","385.2200","3098.9900","43400.0000","2500.0000","0.0000","0.0000","2500.0000","45900.0000","0.0000","0.0000","0.0000","0.0000","32301.9000","14346.3900","2885.2200","0.0000","2885.2200","43763.0700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A171175","Committee to Elect Cris Bohinc","AMENDED 8 Day Before General Municipal Election-4/4/2017","2017","Full Disclosure","4550.0000","2897.0000","0.0000","0.0000","12447.0000","9550.0000","16997.0000","652.3100","6237.6400","0.0000","0.0000","6237.6400","6889.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3897.6900","2897.0000","6237.6400","0.0000","6237.6400","557.0500","500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.0000"
"A171314","Friends of Winings for Alderman","April Quarterly Report","2017","Full Disclosure","4140.0000","100.0000","0.0000","0.0000","100.0000","0.0000","4240.0000","0.0000","1169.5000","0.0000","1131.3200","2300.8200","2300.8200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3390.0000","100.0000","1169.5000","0.0000","1169.5000","2320.5000","2500.0000","0.0000","1131.3200","0.0000","0.0000","0.0000","3631.3200"
"A171175","Committee to Elect Cris Bohinc","AMENDED April Quarterly Report","2017","Full Disclosure","16997.0000","800.0000","0.0000","0.0000","800.0000","0.0000","17797.0000","6889.9500","1049.9900","0.0000","0.0000","1049.9900","7939.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","557.0500","800.0000","1049.9900","0.0000","1049.9900","307.0600","500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.0000"
"C000402","MBA OZARK REGION PAC","April Quarterly Report","2017","Full Disclosure","0.0000","0.0000","0.0000","5.3700","5.3700","0.0000","5.3700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","43763.0700","5.3700","0.0000","0.0000","0.0000","43768.4400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C161361","Tishaura O Jones For Mayor","AMENDED Termination","2017","Full Disclosure","381140.4600","52644.6600","0.0000","0.0000","52744.6600","100.0000","433885.1200","248957.8100","181532.8500","0.0000","0.0000","181532.8500","430490.6600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2395.0000","2395.0000","131283.1900","52644.6600","183927.8500","0.0000","183927.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000503","WOMENS POLITICAL CAUCUS EASTERN MISSOURI PAC","April Quarterly Report","2017","Full Disclosure","0.0000","1390.0000","0.0000","0.0000","1390.0000","0.0000","1390.0000","0.0000","6369.9300","0.0000","0.0000","6369.9300","6369.9300","0.0000","250.0000","0.0000","0.0000","250.0000","250.0000","0.0000","0.0000","0.0000","0.0000","12394.1600","1390.0000","6619.9300","0.0000","6619.9300","7164.2300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081229","SPRINGFIELD GOOD GOVERNMENT COMMITTEE","AMENDED 24 Hour Expenditure Report-4/4/2017 General Municipal","2017","Full Disclosure","5466.0000","0.0000","0.0000","0.0000","1321.0000","1321.0000","6787.0000","41626.5000","0.0000","1321.0000","0.0000","1321.0000","42947.5000","61250.0000","0.0000","0.0000","1321.0000","1321.0000","62571.0000","0.0000","0.0000","0.0000","0.0000","40363.2700","0.0000","0.0000","0.0000","0.0000","40363.2700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C171040","Jago For Columbia","April Quarterly Report","2017","Full Disclosure","6488.0000","10525.0000","5000.0000","0.0000","15525.0000","0.0000","22013.0000","7228.6300","10143.3500","0.0000","1000.0000","11143.3500","18371.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1221.3700","15525.0000","10143.3500","0.0000","10143.3500","6603.0200","2000.0000","5000.0000","1000.0000","0.0000","0.0000","0.0000","8000.0000"
"C111112","CAPE COUNTY DEMOCRAT WOMEN","April Quarterly Report","2017","Full Disclosure","130.1600","100.0000","0.0000","0.0000","100.0000","0.0000","230.1600","335.0000","0.0000","0.0000","0.0000","0.0000","335.0000","450.0000","0.0000","0.0000","0.0000","0.0000","450.0000","0.0000","0.0000","0.0000","0.0000","787.6500","100.0000","0.0000","0.0000","0.0000","887.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
