MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C121478","IAN THOMAS FOR 4TH WARD","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","16270.2200","6660.0000","0.0000","0.0000","7658.0000","998.0000","23928.2200","2336.3700","5688.6900","0.0000","500.0000","6188.6900","8525.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","14029.6300","6660.0000","5688.6900","0.0000","5688.6900","15000.9400","500.0000","0.0000","500.0000","0.0000","0.0000","0.0000","1000.0000"
"C131043","DARYL DUDLEY FOR COUNCIL","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","14488.0000","0.0000","0.0000","14488.0000","0.0000","14488.0000","0.0000","4020.5200","0.0000","0.0000","4020.5200","4020.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","14488.0000","4020.5200","0.0000","4020.5200","10467.4800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131087","BOBBI WOODWARD FOR PARK HILL","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","50.0000","1300.0000","0.0000","1350.0000","0.0000","1350.0000","0.0000","1300.0000","0.0000","232.8000","1532.8000","1532.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1350.0000","1300.0000","0.0000","1300.0000","50.0000","0.0000","1300.0000","232.8000","0.0000","0.0000","0.0000","1532.8000"
"A131019","CITIZENS FOR KEN HUSSEY","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","675.0000","1285.0000","0.0000","0.0000","1285.0000","0.0000","1960.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","675.0000","1285.0000","0.0000","0.0000","0.0000","1960.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131049","WILSON FOR WEST PLATTE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","100.0000","500.0000","0.0000","600.0000","0.0000","600.0000","0.0000","414.6500","0.0000","0.0000","414.6500","414.6500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","600.0000","414.6500","0.0000","414.6500","185.3500","0.0000","500.0000","0.0000","0.0000","0.0000","0.0000","500.0000"
"C041037","MID-MISSOURI LABOR CLUB","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","2375.0000","0.0000","0.0000","2375.0000","0.0000","2375.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000","0.0000","0.0000","1000.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","10810.7600","2375.0000","1000.0000","0.0000","1000.0000","12185.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131056","COMMITTEE TO ELECT LEONARD JONES","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","890.0000","4437.6100","0.0000","5327.6100","0.0000","5327.6100","0.0000","2600.0000","0.0000","2437.6100","5037.6100","5037.6100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2437.6100","0.0000","2437.6100","0.0000","5327.6100","5037.6100","0.0000","5037.6100","290.0000","0.0000","4437.6100","2437.6100","0.0000","0.0000","0.0000","4437.6100"
"C000750","HEAVY CONSTRUCTION LABORERS LOCAL UNION NO 663 PAC","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","2500.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","4778.7800","0.0000","2500.0000","0.0000","2500.0000","2278.7800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000960","MO DEMOCRATIC STATE COMMITTEE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","124088.6300","0.0000","7514.6600","131603.2900","0.0000","131603.2900","0.0000","164487.9800","0.0000","0.0000","164487.9800","164487.9800","0.0000","0.0000","0.0000","20958.2800","20958.2800","20958.2800","2571.8800","0.0000","0.0000","2571.8800","70454.7300","131603.2900","167059.8600","0.0000","167059.8600","34998.1600","227188.4500","0.0000","0.0000","0.0000","2571.8800","0.0000","224616.5700"
"A131017","ROBERT HUSSEY FOR OFFICE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","3788.8300","0.0000","0.0000","5840.1100","2051.2800","5840.1100","0.0000","725.9800","0.0000","0.0000","725.9800","725.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3788.8300","716.8600","9.1200","725.9800","3062.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000747","HOME BUILDING INDUSTRY-PAC","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","164776.1500","3100.0000","0.0000","0.0000","3100.0000","0.0000","167876.1500","13963.4000","118.9600","0.0000","0.0000","118.9600","14082.3600","171800.0000","1500.0000","0.0000","0.0000","1500.0000","173300.0000","0.0000","0.0000","0.0000","0.0000","210200.3600","3100.0000","1618.9600","0.0000","1618.9600","211681.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071089","LOCAL 682 TEAMSTERS PAC","April Quarterly Report","2013","Full Disclosure","1000.0000","2890.0000","0.0000","0.0000","2890.0000","0.0000","3890.0000","1590.5000","0.0000","0.0000","0.0000","0.0000","1590.5000","1590.5000","1000.0000","0.0000","0.0000","1000.0000","2590.5000","0.0000","0.0000","0.0000","0.0000","879.8500","2890.0000","1000.0000","0.0000","1000.0000","2769.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010136","WESTERN MISSOURI & KANSAS LABORER'S DISTRICT COUNCIL","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","136.2800","0.0000","0.0000","136.2800","0.0000","136.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1250.0000","0.0000","0.0000","1250.0000","1250.0000","0.0000","0.0000","0.0000","0.0000","20741.1700","136.2800","1250.0000","0.0000","1250.0000","19627.4500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C131051","TAXPAYER PROTECTION PAC","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","3050.0000","0.0000","0.0000","3129.9700","79.9700","3129.9700","0.0000","0.0000","79.9700","0.0000","79.9700","79.9700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3050.0000","0.0000","0.0000","0.0000","3050.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131001","CITIZENS FOR MARK JONES","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","1294.0100","727.2800","0.0000","0.0000","1542.6500","815.3700","2836.6600","445.6900","750.2100","0.0000","0.0000","750.2100","1195.9000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","39.3100","727.2800","750.2100","0.0000","750.2100","16.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C121028","STEPHENS CAMPAIGN COMMITTEE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","4620.0800","0.0000","0.0000","0.0000","0.0000","0.0000","4620.0800","3104.9000","750.0000","0.0000","0.0000","750.0000","3854.9000","200.0000","200.0000","0.0000","0.0000","200.0000","400.0000","0.0000","0.0000","0.0000","0.0000","12850.2300","0.0000","950.0000","0.0000","950.0000","11900.2300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000332","CITIZENS FOR ORTMANN","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","37475.9500","1950.0000","0.0000","3.7600","1953.7600","0.0000","39429.7100","38139.1300","1101.7300","0.0000","0.0000","1101.7300","39240.8600","640.0000","0.0000","0.0000","0.0000","0.0000","640.0000","0.0000","0.0000","1.4000","1.4000","45528.2800","1953.7600","1103.1300","0.0000","1103.1300","46378.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A121374","CITIZENS TO ELECT ROD HERRMANN","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","6326.1300","5705.0000","0.0000","0.0000","5905.0000","200.0000","12231.1300","973.1400","3943.0200","0.0000","0.0000","3943.0200","4916.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5052.9900","5705.0000","3943.0200","0.0000","3943.0200","6814.9700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131052","COMMITTEE TO ELECT BRENT SHARP","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","700.0000","0.0000","0.0000","0.0000","0.0000","0.0000","700.0000","0.0000","512.8700","0.0000","0.0000","512.8700","512.8700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","700.0000","0.0000","512.8700","0.0000","512.8700","187.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131015","LORALEE MONDL FOR ROCKWOOD","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","2108.9900","4735.0000","0.0000","0.0000","5135.0000","400.0000","7243.9900","2321.0900","2577.1700","0.0000","30.0000","2607.1700","4928.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","196.8200","0.0000","196.8200","72.5100","4735.0000","2773.9900","0.0000","2773.9900","2033.5200","2043.6000","0.0000","30.0000","0.0000","0.0000","0.0000","1876.7800"
"C121474","SKALA FOR COUNCIL","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","9471.6700","2420.0000","0.0000","0.0000","2420.0000","0.0000","11891.6700","1248.5700","3185.7100","0.0000","500.0000","3685.7100","4934.2800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","8596.4300","2420.0000","3185.7100","0.0000","3185.7100","7830.7200","500.0000","0.0000","500.0000","0.0000","0.0000","0.0000","1000.0000"
"C111150","FRIENDS OF TOM SCHWEICH","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","222570.0000","4020.0000","0.0000","0.0000","4020.0000","0.0000","226590.0000","88946.2500","33288.9200","0.0000","0.0000","33288.9200","122235.1700","25600.0000","1500.0000","0.0000","0.0000","1500.0000","27100.0000","0.0000","0.0000","0.0000","0.0000","108023.7500","4020.0000","34788.9200","0.0000","34788.9200","77254.8300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131073","COMMITTEE TO RE-ELECT BOBBIE SAULSBERRY","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","1194.7500","31.0000","0.0000","1268.6600","42.9100","1268.6600","0.0000","631.8500","29.3900","0.0000","661.2400","661.2400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1225.7500","631.8500","0.0000","631.8500","593.9000","0.0000","31.0000","0.0000","0.0000","0.0000","0.0000","31.0000"
"A131042","COMMITTEE TO ELECT JASON FULBRIGHT","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","2523.1800","0.0000","0.0000","2587.0700","63.8900","2587.0700","0.0000","2468.3200","0.0000","0.0000","2468.3200","2468.3200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2523.1800","2468.3200","0.0000","2468.3200","54.8600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000541","TAXPAYERS UNLIMITED INC","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","15404.0000","0.0000","11.7400","15415.7400","0.0000","15415.7400","0.0000","7959.5700","0.0000","0.0000","7959.5700","7959.5700","0.0000","6675.0000","0.0000","0.0000","6675.0000","6675.0000","0.0000","0.0000","0.0000","0.0000","38398.3300","15415.7400","14634.5700","0.0000","14634.5700","39179.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131059","CITIZENS FOR MICHAEL W FREEMAN","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","1545.0000","500.0000","0.0000","2045.0000","0.0000","2045.0000","0.0000","824.5500","0.0000","0.0000","824.5500","824.5500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2045.0000","824.5500","0.0000","824.5500","1220.4500","0.0000","500.0000","0.0000","0.0000","0.0000","0.0000","500.0000"
"C091287","ELECT BILL WHITE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","150.0000","0.0000","0.0000","0.0000","0.0000","0.0000","150.0000","1470.9200","1417.6700","0.0000","0.0000","1417.6700","2888.5900","0.0000","1199.0000","0.0000","0.0000","1199.0000","1199.0000","0.0000","0.0000","0.0000","0.0000","5684.0900","0.0000","2616.6700","0.0000","2616.6700","3067.4200","35500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","35500.0000"
"A131083","COMMITTEE TO RE-ELECT JIM HAMILTON","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","440.0000","0.0000","0.0000","440.0000","0.0000","440.0000","0.0000","362.8100","0.0000","0.0000","362.8100","362.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","440.0000","362.8100","0.0000","362.8100","77.1900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131076","COMMITTEE TO ELECT TOM WILLIAMS","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","2775.0000","0.0000","0.0000","3417.7800","642.7800","3417.7800","0.0000","1848.9000","0.0000","338.0000","2186.9000","2186.9000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2775.0000","1848.9000","0.0000","1848.9000","926.1000","0.0000","0.0000","338.0000","0.0000","0.0000","0.0000","338.0000"
"C051195","TEAMSTERS LOCAL 955 POLITICAL ACTION FUND","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","1852.3800","0.0000","0.0000","1852.3800","0.0000","1852.3800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","900.0000","0.0000","0.0000","900.0000","900.0000","0.0000","0.0000","0.0000","0.0000","743.3100","1852.3800","900.0000","0.0000","900.0000","1695.6900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131069","GRANT MABIE FOR WARD 3 ALDERMAN","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","386.6800","350.0000","601.7500","0.0000","958.7500","7.0000","1345.4300","336.6800","634.4500","0.0000","0.0000","634.4500","971.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.0000","951.7500","634.4500","0.0000","634.4500","367.3000","336.6800","601.7500","0.0000","0.0000","0.0000","0.0000","938.4300"
"C051226","CITIZENS FOR COMMUNITY PROGRESS","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","11500.0000","0.0000","0.0000","11500.0000","0.0000","11500.0000","0.0000","7875.0000","0.0000","0.0000","7875.0000","7875.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.0000","7.0000","350.0100","11500.0000","7882.0000","0.0000","7882.0000","3968.0100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131041","DAN HURT FOR COUNCIL","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","200.0000","1100.0000","0.0000","0.0000","1100.0000","0.0000","1300.0000","25.0000","248.6500","0.0000","2883.3300","3131.9800","3156.9800","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","200.0000","1100.0000","248.6500","0.0000","248.6500","1051.3500","25.0000","0.0000","2883.3300","0.0000","0.0000","0.0000","2908.3300"
"C111136","KEVIN AUSTIN FOR STATE REPRESENTATIVE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","25045.0000","250.0000","0.0000","0.0000","250.0000","0.0000","25295.0000","37690.1700","1611.2400","0.0000","0.0000","1611.2400","39301.4100","5600.0000","900.0000","0.0000","0.0000","900.0000","6500.0000","0.0000","0.0000","0.0000","0.0000","9953.8300","250.0000","2511.2400","0.0000","2511.2400","7692.5900","1500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1500.0000"
"A131075","CITIZENS FOR IMPROVEMENTS TO THE CAMDENTON R-III SCHOOLS","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","950.0000","600.0000","0.0000","0.0000","600.0000","0.0000","1550.0000","478.8000","362.7300","0.0000","0.0000","362.7300","841.5300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","471.2000","600.0000","362.7300","0.0000","362.7300","708.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000744","IBEW 124 VOLUNTARY POLITICAL FUND","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","44746.4900","3504.4400","0.0000","0.0000","3504.4400","0.0000","48250.9300","12020.4000","0.0000","0.0000","0.0000","0.0000","12020.4000","57998.1700","2750.0000","0.0000","354.0100","3104.0100","61102.1800","0.0000","0.0000","0.0000","0.0000","7079.0300","3504.4400","2750.0000","0.0000","2750.0000","7833.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131003","COMMITTEE TO ELECT ANGELA PEARSON","AMENDED 40 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","730.0000","100.0000","0.0000","830.0000","0.0000","830.0000","0.0000","684.0600","0.0000","0.0000","684.0600","684.0600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24.4400","24.4400","0.0000","830.0000","708.5000","0.0000","708.5000","121.5000","0.0000","100.0000","0.0000","0.0000","0.0000","0.0000","100.0000"
"C091269","FREEDOM PAC","24 Hour Expenditure Report-4/2/2013 General Municipal","2013","Full Disclosure","34412.0000","0.0000","0.0000","0.0000","0.0000","0.0000","34412.0000","11352.0000","20569.0000","0.0000","0.0000","20569.0000","31921.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","24803.4100","0.0000","20569.0000","0.0000","20569.0000","4234.4100","22209.0000","0.0000","0.0000","0.0000","0.0000","0.0000","22209.0000"
"C121297","JEFF JUSTUS FOR REPRESENTATIVE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.0000","0.0000","0.0000","500.0000","500.0000","0.0000","0.0000","0.0000","0.0000","5490.6500","0.0000","500.0000","0.0000","500.0000","4990.6500","3273.2700","0.0000","0.0000","0.0000","0.0000","0.0000","3273.2700"
"A131043","COMMITTEE TO ELECT PAULA PATTILLO","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","1050.0000","260.0000","0.0000","0.0000","260.0000","0.0000","1310.0000","349.0100","603.3800","0.0000","0.0000","603.3800","952.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","700.9900","260.0000","603.3800","0.0000","603.3800","357.6100","1000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1000.0000"
"C010948","INDEPENDENT ELECTRICAL CONTRACTORS","24 Hour Expenditure Report-4/2/2013 General Municipal","2013","Full Disclosure","0.0000","1233.0000","0.0000","0.0000","1233.0000","0.0000","1233.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","300.0000","0.0000","0.0000","300.0000","300.0000","0.0000","0.0000","0.0000","0.0000","9663.9100","1233.0000","300.0000","0.0000","300.0000","10596.9100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131074","CITIZENS SUPPORTING BUD BAUER","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","3053.1300","100.0000","0.0000","3203.1300","50.0000","3203.1300","0.0000","0.0000","0.0000","3053.1300","3053.1300","3053.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3153.1300","0.0000","0.0000","0.0000","3153.1300","0.0000","100.0000","3053.1300","0.0000","0.0000","0.0000","3153.1300"
"A131003","COMMITTEE TO ELECT ANGELA PEARSON","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","830.0000","1444.0000","0.0000","0.0000","1644.0000","200.0000","2474.0000","684.0600","1589.7400","0.0000","0.0000","1589.7400","2273.8000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","145.9400","1444.0000","1589.7400","0.0000","1589.7400","0.2000","100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","100.0000"
"C000497","7TH DISTRICT CONGRESSIONAL REPUBLICAN COMMITTEE","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","41000.0000","0.0000","8.1800","41008.1800","0.0000","41008.1800","0.0000","10804.2500","0.0000","0.0000","10804.2500","10804.2500","0.0000","1700.0000","0.0000","0.0000","1700.0000","1700.0000","0.0000","0.0000","0.0000","0.0000","20924.7000","41008.1800","12504.2500","0.0000","12504.2500","49428.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131035","COMMITTEE TO ELECT M ANDREW ROFFMANN","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","1605.0000","975.0000","0.0000","0.0000","975.0000","0.0000","2580.0000","157.3700","1750.0000","0.0000","0.0000","1750.0000","1907.3700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1447.6300","975.0000","1750.0000","0.0000","1750.0000","672.6300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131022","CITIZENS TO ELECT WALLY WUELLING","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","1100.0000","7695.0000","0.0000","0.0000","7855.2200","160.2200","8955.2200","91.2500","8396.1800","0.0000","954.7200","9350.9000","9442.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1008.7500","7695.0000","8396.1800","0.0000","8396.1800","307.5700","100.0000","0.0000","954.7200","0.0000","0.0000","0.0000","1054.7200"
"C131006","SCHOELLER FOR MISSOURI","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","500.0000","0.0000","272.0000","772.0000","0.0000","772.0000","0.0000","600.3200","0.0000","2224.9800","2825.3000","2825.3000","0.0000","2499.0000","195.0000","0.0000","2499.0000","2499.0000","2419.9800","0.0000","0.0000","2419.9800","22374.8400","772.0000","5519.3000","0.0000","5519.3000","17627.5400","0.0000","0.0000","2224.9800","195.0000","2419.9800","0.0000","0.0000"
"C121145","CITIZENS INVOLVED AND INVESTED IN COLUMBIA (CIVIC)","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.5100","0.0000","0.0000","51.5100","51.5100","0.0000","1500.0000","0.0000","0.0000","1500.0000","1500.0000","0.0000","0.0000","0.0000","0.0000","2309.2200","0.0000","1551.5100","0.0000","1551.5100","757.7100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000618","MO STATE UAW PAC ","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","660.8300","413.4700","0.0000","0.0000","413.4700","0.0000","1074.3000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5500.0000","1000.0000","0.0000","0.0000","1000.0000","6500.0000","0.0000","0.0000","0.0000","0.0000","879.0000","413.4700","1000.0000","0.0000","1000.0000","292.4700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A131071","COMMITTEE TO ELECT ROBERT W LOURWOOD","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","5200.0000","0.0000","0.0000","5200.0000","0.0000","5200.0000","0.0000","1414.8300","0.0000","894.4300","2309.2600","2309.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5200.0000","1414.8300","0.0000","1414.8300","3785.1700","0.0000","0.0000","894.4300","0.0000","0.0000","0.0000","894.4300"
"C081024","CITIZENS FOR HOSKINS","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","19417.2600","1600.0000","0.0000","0.4200","1600.4200","0.0000","21017.6800","22970.2100","1898.3300","0.0000","0.0000","1898.3300","24868.5400","9775.0000","1399.0000","0.0000","0.0000","1399.0000","11174.0000","0.0000","0.0000","0.0000","0.0000","5352.5100","1600.4200","3297.3300","0.0000","3297.3300","3655.6000","2000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2000.0000"
"C071333","FRIENDS OF SHELLEY KEENEY","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","2000.0000","0.0000","0.0000","2000.0000","0.0000","2000.0000","0.0000","3383.3000","0.0000","0.0000","3383.3000","3383.3000","0.0000","1749.0000","0.0000","0.0000","1749.0000","1749.0000","0.0000","0.0000","0.0000","0.0000","11785.8700","2000.0000","5132.3000","0.0000","5132.3000","8653.5700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111050","FRIENDS OF GLEN KOLKMEYER","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","850.0000","0.0000","0.0000","850.0000","0.0000","850.0000","0.0000","867.0000","0.0000","0.0000","867.0000","867.0000","0.0000","850.0000","0.0000","0.0000","850.0000","850.0000","0.0000","0.0000","0.0000","0.0000","13326.2500","850.0000","1717.0000","0.0000","1717.0000","12459.2500","12500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","12500.0000"
"A131082","COMMITTEE OF DONNA DILLINGHAM","8 Day Before General Municipal Election-4/2/2013","2013","Full Disclosure","0.0000","500.0000","150.0000","0.0000","650.0000","0.0000","650.0000","0.0000","483.7900","0.0000","0.0000","483.7900","483.7900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","650.0000","458.7900","25.0000","483.7900","166.2100","0.0000","150.0000","0.0000","0.0000","0.0000","0.0000","150.0000"
